lead_id,source,industry,company_size,website_visits,pages_viewed,demo_requested,email_opens,days_since_signup,sales_touchpoints,converted
4995,Outbound,SaaS,Mid-Market,3,4,0,1,52,1,1
4996,Webinar,Manufacturing,Mid-Market,1,3,0,3,47,2,0
4997,Paid Search,Manufacturing,Mid-Market,4,4,0,6,34,3,0
4998,Webinar,Healthcare,SMB,7,8,0,1,24,1,0
4999,Organic,Healthcare,Enterprise,3,6,0,3,27,2,0
5000,Referral,Healthcare,SMB,5,5,0,7,41,3,0
5001,Organic,Manufacturing,Enterprise,3,6,0,3,24,0,0
5002,Webinar,Manufacturing,Mid-Market,3,11,1,2,1,3,1
5003,Referral,Manufacturing,SMB,2,17,0,3,6,1,1
5004,Organic,SaaS,Mid-Market,6,6,0,6,17,2,1
5005,Organic,Finance,SMB,5,9,0,2,51,2,0
5006,Webinar,Retail,SMB,3,7,0,2,8,2,0
5007,Paid Search,Finance,Enterprise,6,3,0,3,11,1,1
5008,Organic,Healthcare,SMB,3,7,1,6,25,1,0
5009,Webinar,Retail,SMB,3,9,0,4,8,2,0
5010,Paid Search,Retail,Mid-Market,5,1,0,3,10,2,1
5011,Organic,Retail,Enterprise,6,6,0,5,10,0,1
5012,Webinar,Healthcare,Mid-Market,3,8,0,5,21,3,1
5013,Organic,Finance,SMB,1,3,0,3,53,3,0
5014,Webinar,Retail,Enterprise,3,9,0,6,43,1,0
5015,Paid Search,SaaS,Enterprise,2,9,0,3,3,2,1
5016,Organic,Retail,Mid-Market,4,3,0,2,60,0,0
5017,Referral,Retail,SMB,6,8,0,2,54,1,1
5018,Outbound,Manufacturing,SMB,4,2,0,3,48,2,0
5019,Paid Search,Manufacturing,SMB,2,1,1,4,21,5,1
5020,Outbound,SaaS,Mid-Market,6,4,0,2,2,2,0
5021,Referral,Healthcare,Enterprise,2,4,0,3,4,2,0
5022,Organic,Healthcare,SMB,6,5,0,2,7,1,1
5023,Referral,Retail,Mid-Market,4,5,0,3,10,4,0
5024,Organic,SaaS,Mid-Market,3,6,0,4,23,5,1
5025,Paid Search,Retail,SMB,2,5,1,1,30,2,0
5026,Organic,Finance,Enterprise,8,11,0,7,17,1,0
5027,Outbound,Manufacturing,Mid-Market,2,5,0,4,21,2,0
5028,Organic,Finance,SMB,2,2,0,5,4,1,0
5029,Organic,SaaS,SMB,4,6,0,4,53,3,1
5030,Organic,Finance,Mid-Market,1,3,0,5,1,1,0
5031,Referral,SaaS,SMB,6,9,0,7,49,3,1
5032,Organic,Healthcare,SMB,3,8,0,3,1,4,0
5033,Referral,Manufacturing,SMB,4,5,0,0,28,0,1
5034,Referral,Manufacturing,Enterprise,2,7,0,1,15,2,1
5035,Referral,Retail,Enterprise,3,6,0,3,47,3,0
5036,Webinar,Retail,Enterprise,4,1,0,5,35,2,0
5037,Paid Search,Retail,Mid-Market,3,3,0,1,57,4,0
5038,Webinar,Manufacturing,Enterprise,3,4,0,4,59,1,0
5039,Referral,Finance,Mid-Market,4,7,0,3,58,2,0
5040,Organic,Finance,SMB,4,5,0,4,22,4,0
5041,Organic,Manufacturing,Mid-Market,4,6,0,2,14,1,1
5042,Organic,Retail,Mid-Market,4,9,0,4,19,4,1
5043,Referral,Healthcare,Mid-Market,2,6,0,6,15,0,0
5044,Organic,Manufacturing,Mid-Market,3,8,1,2,7,3,1
5045,Referral,Finance,Mid-Market,8,7,0,3,10,2,0
5046,Paid Search,Manufacturing,SMB,2,3,0,1,56,2,1
5047,Webinar,Retail,SMB,6,2,0,0,54,0,0
5048,Paid Search,Finance,SMB,1,9,1,2,15,1,1
5049,Paid Search,SaaS,Enterprise,5,6,0,3,56,0,0
5050,Webinar,SaaS,Mid-Market,7,6,0,3,35,5,1
5051,Webinar,Retail,Mid-Market,3,2,0,3,22,4,0
5052,Paid Search,Manufacturing,SMB,2,2,0,2,56,0,0
5053,Paid Search,Healthcare,SMB,3,4,1,3,7,1,1
5054,Paid Search,Retail,Enterprise,4,4,0,2,5,3,1
5055,Organic,Retail,Mid-Market,4,10,1,4,30,1,1
5056,Paid Search,Manufacturing,SMB,4,4,0,1,10,2,0
5057,Webinar,Healthcare,Mid-Market,4,5,0,3,8,2,0
5058,Paid Search,Retail,SMB,6,3,0,5,43,3,0
5059,Webinar,Manufacturing,SMB,4,3,0,3,9,2,1
5060,Paid Search,SaaS,SMB,3,4,0,3,57,1,0
5061,Referral,Manufacturing,Enterprise,2,5,0,3,51,1,0
5062,Organic,Healthcare,SMB,6,5,0,3,1,1,0
5063,Referral,Manufacturing,SMB,3,6,0,7,26,4,0
5064,Outbound,Healthcare,SMB,1,7,0,0,28,1,0
5065,Outbound,Finance,Mid-Market,4,7,1,4,4,0,0
5066,Outbound,Finance,Mid-Market,1,7,0,4,48,1,0
5067,Paid Search,Retail,SMB,3,6,0,2,16,1,0
5068,Referral,Retail,Enterprise,5,6,0,3,16,3,1
5069,Organic,Healthcare,SMB,3,4,0,2,32,3,1
5070,Referral,Finance,Mid-Market,5,6,1,0,24,3,0
5071,Webinar,Manufacturing,Mid-Market,6,8,0,4,56,4,0
5072,Referral,Healthcare,Enterprise,6,6,0,4,41,1,1
5073,Referral,Manufacturing,SMB,5,6,0,5,28,0,0
5074,Outbound,Healthcare,SMB,6,3,1,3,45,4,1
5075,Outbound,Manufacturing,SMB,4,5,0,7,29,3,1
5076,Paid Search,Finance,Enterprise,2,5,0,1,42,1,0
5077,Paid Search,Manufacturing,Mid-Market,3,9,0,4,45,2,0
5078,Paid Search,Healthcare,Mid-Market,12,8,0,6,24,0,1
5079,Organic,Manufacturing,SMB,5,4,0,0,30,0,0
5080,Referral,Healthcare,Mid-Market,2,3,0,6,7,3,0
5081,Referral,Healthcare,SMB,3,5,0,5,7,0,0
5082,Referral,Retail,SMB,3,10,0,4,54,0,0
5083,Organic,Finance,SMB,4,4,1,0,35,2,1
5084,Paid Search,Healthcare,Enterprise,4,5,0,3,18,4,1
5085,Outbound,Manufacturing,SMB,1,7,0,0,39,2,0
5086,Paid Search,Finance,Mid-Market,3,7,0,3,3,1,0
5087,Referral,Finance,Enterprise,7,3,0,1,57,1,1
5088,Organic,Manufacturing,SMB,4,8,0,5,32,1,0
5089,Organic,SaaS,SMB,4,3,0,2,40,2,1
5090,Referral,Retail,SMB,5,7,0,5,41,2,0
5091,Organic,Retail,SMB,5,6,0,4,50,2,0
5092,Referral,Retail,SMB,1,5,0,3,1,3,0
5093,Outbound,SaaS,SMB,2,3,1,3,32,3,1
5094,Referral,Retail,SMB,5,4,0,7,44,0,1
5095,Referral,Healthcare,Mid-Market,4,9,0,3,13,1,0
5096,Referral,Manufacturing,Mid-Market,3,8,0,3,3,0,0
5097,Referral,Finance,SMB,4,6,0,2,15,1,1
5098,Organic,Healthcare,SMB,5,15,0,1,30,0,0
5099,Paid Search,Finance,Enterprise,1,8,0,5,54,2,0
5100,Referral,SaaS,Mid-Market,3,6,0,4,12,3,0
5101,Paid Search,Manufacturing,SMB,1,6,0,2,2,1,0
5102,Outbound,Retail,Enterprise,3,7,1,5,36,3,0
5103,Referral,Finance,SMB,4,12,0,4,50,2,1
5104,Organic,Healthcare,SMB,0,13,0,2,2,7,1
5105,Referral,Healthcare,SMB,5,12,0,4,33,1,1
5106,Organic,Manufacturing,Mid-Market,3,2,0,3,53,3,0
5107,Paid Search,Healthcare,Mid-Market,3,7,0,1,32,0,0
5108,Paid Search,Retail,SMB,6,4,0,4,51,2,1
5109,Outbound,SaaS,Mid-Market,3,3,0,2,56,2,0
5110,Paid Search,Manufacturing,SMB,4,4,0,1,34,5,1
5111,Paid Search,SaaS,Enterprise,3,9,0,2,42,0,1
5112,Webinar,Healthcare,Enterprise,1,9,1,2,5,3,0
5113,Webinar,SaaS,SMB,8,6,1,1,54,2,1
5114,Outbound,Retail,Mid-Market,6,10,0,3,17,3,0
5115,Paid Search,SaaS,SMB,3,3,1,4,23,4,0
5116,Organic,Healthcare,Mid-Market,8,6,0,4,60,2,1
5117,Outbound,SaaS,Enterprise,9,5,0,3,17,3,0
5118,Webinar,SaaS,Mid-Market,2,4,0,3,56,1,0
5119,Webinar,Finance,Mid-Market,4,4,1,2,19,2,1
5120,Organic,Retail,Enterprise,1,3,0,1,36,0,0
5121,Organic,Manufacturing,Mid-Market,1,5,1,1,8,2,0
5122,Webinar,Healthcare,Enterprise,1,5,0,5,59,3,1
5123,Organic,Healthcare,Enterprise,4,8,0,2,37,1,1
5124,Organic,Retail,Mid-Market,3,10,0,1,46,0,1
5125,Webinar,Manufacturing,Mid-Market,3,8,1,2,42,1,0
5126,Referral,SaaS,Mid-Market,1,10,0,1,2,1,0
5127,Outbound,SaaS,Enterprise,2,9,0,1,24,1,0
5128,Organic,Healthcare,SMB,6,4,0,5,12,2,1
5129,Paid Search,Retail,Mid-Market,3,4,0,4,47,4,1
5130,Webinar,Finance,SMB,6,5,0,5,55,2,1
5131,Referral,Healthcare,Mid-Market,4,5,1,3,7,4,1
5132,Organic,Manufacturing,SMB,3,8,0,3,32,0,1
5133,Organic,Retail,Mid-Market,5,2,0,1,16,2,0
5134,Paid Search,SaaS,Mid-Market,1,7,0,2,13,2,0
5135,Paid Search,Manufacturing,SMB,5,7,0,3,19,2,0
5136,Organic,Finance,Mid-Market,4,8,0,6,19,4,0
5137,Referral,Retail,Enterprise,6,8,1,2,25,0,0
5138,Outbound,Finance,Mid-Market,3,7,0,3,16,2,0
5139,Paid Search,Healthcare,SMB,3,8,0,3,38,2,0
5140,Paid Search,Manufacturing,SMB,2,7,0,1,15,3,0
5141,Paid Search,Manufacturing,SMB,2,5,0,1,56,2,0
5142,Paid Search,Healthcare,Mid-Market,7,6,0,3,24,1,0
5143,Organic,Finance,Mid-Market,5,7,0,2,39,1,0
5144,Referral,SaaS,SMB,4,4,0,1,16,4,1
5145,Outbound,Finance,Enterprise,9,3,0,4,10,3,1
5146,Organic,Healthcare,SMB,5,9,0,2,26,3,0
5147,Paid Search,Finance,SMB,6,5,0,5,45,3,1
5148,Referral,Manufacturing,SMB,4,8,0,2,36,2,0
5149,Paid Search,Retail,Mid-Market,5,7,1,8,4,1,0
5150,Paid Search,Manufacturing,SMB,1,12,0,2,22,3,0
5151,Webinar,SaaS,Mid-Market,5,6,0,0,3,4,0
5152,Paid Search,Manufacturing,Mid-Market,7,4,0,4,44,3,0
5153,Organic,Retail,Mid-Market,3,11,0,2,51,1,1
5154,Organic,SaaS,Mid-Market,2,9,0,3,10,5,0
5155,Organic,Manufacturing,SMB,1,4,1,5,34,1,0
5156,Organic,Finance,SMB,4,7,0,4,49,2,0
5157,Webinar,Healthcare,Mid-Market,3,6,0,4,44,4,0
5158,Referral,Retail,Mid-Market,3,5,0,2,60,4,0
5159,Paid Search,Retail,Mid-Market,5,7,0,2,47,0,0
5160,Webinar,SaaS,SMB,1,6,0,4,39,0,0
5161,Outbound,Healthcare,Mid-Market,3,3,0,1,15,2,0
5162,Webinar,Retail,Mid-Market,3,6,0,2,12,1,0
5163,Paid Search,Finance,SMB,2,10,0,3,3,3,1
5164,Referral,Retail,SMB,4,7,0,3,43,2,0
5165,Organic,Healthcare,SMB,4,12,0,2,47,4,0
5166,Outbound,Retail,Mid-Market,1,3,0,2,51,1,0
5167,Referral,SaaS,Mid-Market,5,8,0,0,41,1,0
5168,Webinar,Healthcare,Mid-Market,1,4,1,4,16,3,1
5169,Paid Search,Retail,SMB,4,5,0,0,51,0,0
5170,Outbound,Manufacturing,SMB,5,9,0,5,13,1,0
5171,Webinar,Manufacturing,Enterprise,3,6,1,5,59,2,1
5172,Webinar,Finance,SMB,4,4,0,5,45,4,0
5173,Organic,Retail,Mid-Market,5,10,0,1,4,2,1
5174,Outbound,Retail,Mid-Market,5,6,0,1,14,2,1
5175,Outbound,Manufacturing,SMB,6,6,0,2,36,2,0
5176,Referral,Finance,Mid-Market,1,5,0,3,52,4,1
5177,Outbound,Healthcare,SMB,7,4,0,2,12,3,0
5178,Webinar,SaaS,Mid-Market,7,11,1,8,17,2,1
5179,Organic,Finance,Enterprise,4,7,1,4,14,3,0
5180,Paid Search,SaaS,Mid-Market,4,6,0,3,40,3,1
5181,Paid Search,Finance,SMB,6,4,0,3,41,2,0
5182,Outbound,Retail,SMB,6,10,0,4,60,2,0
5183,Outbound,SaaS,Enterprise,2,12,0,3,26,1,0
5184,Paid Search,Finance,Mid-Market,2,8,0,5,45,3,0
5185,Referral,Healthcare,Mid-Market,6,3,0,2,35,4,0
5186,Referral,Retail,Mid-Market,2,9,0,5,54,2,1
5187,Paid Search,SaaS,SMB,6,6,1,4,6,2,0
5188,Organic,Retail,Enterprise,5,3,0,6,47,1,1
5189,Outbound,SaaS,SMB,2,6,0,2,39,2,1
5190,Referral,Healthcare,Enterprise,6,5,0,2,8,1,1
5191,Webinar,Manufacturing,SMB,1,6,0,1,25,3,0
5192,Paid Search,Manufacturing,SMB,2,5,1,1,21,2,1
5193,Organic,Manufacturing,SMB,4,6,0,4,60,1,0
5194,Paid Search,SaaS,Mid-Market,9,5,0,4,29,2,0
5195,Organic,Manufacturing,Enterprise,2,8,0,5,56,3,1
5196,Outbound,SaaS,SMB,3,6,0,1,59,4,1
5197,Referral,SaaS,SMB,1,5,0,1,44,2,1
5198,Referral,Finance,SMB,3,5,0,2,39,2,0
5199,Webinar,Retail,SMB,6,7,0,0,24,1,0
5200,Organic,Finance,Enterprise,3,7,0,2,45,3,0
5201,Organic,SaaS,Enterprise,3,5,0,2,41,3,1
5202,Organic,SaaS,Enterprise,3,5,0,5,45,2,0
5203,Paid Search,Finance,Mid-Market,2,8,0,3,22,2,0
5204,Paid Search,Retail,SMB,5,7,1,1,32,5,1
5205,Organic,Retail,Mid-Market,3,7,0,2,23,0,0
5206,Webinar,Retail,SMB,2,5,0,5,56,3,1
5207,Outbound,Finance,Mid-Market,4,4,0,1,27,2,0
5208,Organic,Healthcare,Enterprise,5,5,0,3,55,1,0
5209,Organic,SaaS,Mid-Market,6,8,0,4,12,2,0
5210,Organic,Healthcare,Enterprise,7,4,0,4,27,4,1
5211,Paid Search,Manufacturing,Mid-Market,7,6,0,4,34,1,1
5212,Paid Search,Healthcare,Enterprise,5,8,0,4,45,0,1
5213,Paid Search,Healthcare,Mid-Market,8,11,0,2,7,1,1
5214,Webinar,Manufacturing,SMB,4,6,0,7,49,1,1
5215,Paid Search,SaaS,Enterprise,5,5,0,2,58,3,0
5216,Referral,Healthcare,Enterprise,5,4,0,3,25,3,1
5217,Paid Search,Finance,Mid-Market,6,5,0,2,48,2,0
5218,Organic,Retail,Mid-Market,9,6,1,3,17,1,1
5219,Webinar,SaaS,SMB,2,6,0,2,7,2,0
5220,Organic,Manufacturing,SMB,5,4,0,4,11,1,1
5221,Organic,SaaS,Mid-Market,6,6,0,4,53,1,0
5222,Paid Search,Manufacturing,Enterprise,3,5,1,2,27,4,1
5223,Outbound,SaaS,SMB,6,4,0,4,25,2,0
5224,Paid Search,Manufacturing,SMB,6,3,0,1,59,4,0
5225,Outbound,Healthcare,Enterprise,3,6,0,2,60,2,0
5226,Referral,Healthcare,Enterprise,5,10,0,3,28,0,1
5227,Paid Search,Manufacturing,SMB,3,5,0,2,57,0,0
5228,Organic,Retail,Enterprise,5,7,0,2,48,1,1
5229,Outbound,Manufacturing,SMB,7,5,0,2,17,2,1
5230,Paid Search,SaaS,SMB,5,7,0,3,51,1,0
5231,Referral,SaaS,SMB,7,4,0,6,5,0,1
5232,Organic,Healthcare,SMB,3,4,0,4,47,0,0
5233,Paid Search,Healthcare,SMB,4,10,0,2,5,3,1
5234,Webinar,Healthcare,Mid-Market,1,3,1,1,51,2,0
5235,Referral,SaaS,Enterprise,2,6,1,3,10,1,0
5236,Paid Search,Retail,SMB,1,9,0,3,46,1,0
5237,Webinar,Retail,Enterprise,3,7,0,5,10,1,0
5238,Webinar,Retail,SMB,2,7,0,4,25,2,1
5239,Webinar,SaaS,Enterprise,4,6,0,4,46,0,0
5240,Organic,Manufacturing,SMB,4,8,0,3,60,3,0
5241,Outbound,Retail,SMB,5,7,0,7,25,1,1
5242,Webinar,SaaS,Enterprise,2,7,0,3,17,2,1
5243,Paid Search,Healthcare,Mid-Market,3,6,0,2,17,2,1
5244,Webinar,Healthcare,Mid-Market,3,7,0,2,15,4,1
5245,Paid Search,SaaS,SMB,3,3,0,5,56,0,1
5246,Referral,Healthcare,SMB,6,7,0,2,22,1,0
5247,Organic,Retail,SMB,4,4,0,1,27,1,0
5248,Referral,Finance,SMB,3,2,0,2,15,1,0
5249,Outbound,Healthcare,Mid-Market,9,6,0,2,24,2,1
5250,Organic,Retail,SMB,2,7,1,2,15,2,1
5251,Organic,Manufacturing,Mid-Market,1,6,0,3,32,1,0
5252,Paid Search,Healthcare,Mid-Market,8,6,0,3,14,0,1
5253,Organic,SaaS,Mid-Market,10,10,0,3,31,2,1
5254,Outbound,Finance,Mid-Market,6,6,0,0,30,0,0
5255,Webinar,Healthcare,Mid-Market,4,10,0,2,45,3,0
5256,Referral,Retail,SMB,7,6,0,2,21,0,1
5257,Organic,SaaS,Mid-Market,4,5,0,4,58,1,1
5258,Outbound,Healthcare,Mid-Market,3,4,0,5,10,0,1
5259,Outbound,Manufacturing,Mid-Market,5,7,1,2,46,2,1
5260,Organic,Manufacturing,Mid-Market,6,5,0,4,20,2,0
5261,Referral,Healthcare,SMB,3,5,1,2,55,1,1
5262,Organic,Finance,Mid-Market,6,10,0,3,33,0,0
5263,Referral,Healthcare,Mid-Market,1,5,1,2,49,1,1
5264,Paid Search,SaaS,Mid-Market,3,4,0,1,37,2,0
5265,Paid Search,Finance,Mid-Market,2,9,0,4,25,2,0
5266,Referral,Finance,Mid-Market,7,9,0,1,35,1,1
5267,Referral,Healthcare,Mid-Market,3,5,0,1,36,2,0
5268,Paid Search,Healthcare,Mid-Market,2,8,0,0,32,4,0
5269,Paid Search,Retail,SMB,4,5,0,2,29,2,1
5270,Webinar,SaaS,Mid-Market,3,6,0,6,39,3,1
5271,Organic,Healthcare,SMB,3,8,0,3,2,0,0
5272,Outbound,Manufacturing,Mid-Market,2,8,0,3,10,4,1
5273,Outbound,Retail,SMB,2,11,0,4,28,3,1
5274,Paid Search,Retail,Enterprise,4,8,0,1,43,2,0
5275,Referral,SaaS,SMB,3,7,1,1,15,7,1
5276,Webinar,Finance,Enterprise,4,6,1,3,48,2,0
5277,Organic,Finance,SMB,6,11,0,3,31,1,0
5278,Organic,Healthcare,SMB,3,10,0,2,31,3,1
5279,Webinar,Retail,Mid-Market,7,8,1,4,42,1,1
5280,Organic,Healthcare,Enterprise,2,8,0,6,39,3,1
5281,Paid Search,Healthcare,SMB,1,7,0,7,1,1,1
5282,Paid Search,Finance,Mid-Market,5,4,1,3,48,1,0
5283,Referral,SaaS,SMB,4,7,0,0,6,2,0
5284,Paid Search,SaaS,Mid-Market,2,10,0,4,36,2,1
5285,Webinar,Healthcare,SMB,5,8,1,2,37,2,1
5286,Paid Search,Finance,SMB,4,8,0,3,40,3,1
5287,Organic,Finance,SMB,2,5,0,1,20,1,0
5288,Paid Search,SaaS,Enterprise,7,3,0,5,31,3,1
5289,Outbound,Manufacturing,SMB,3,5,1,2,31,1,0
5290,Outbound,Retail,Enterprise,2,7,0,4,33,2,0
5291,Paid Search,Manufacturing,Mid-Market,1,5,1,1,14,2,0
5292,Webinar,Finance,Enterprise,5,3,1,3,41,1,0
5293,Organic,Retail,Mid-Market,0,7,1,2,11,1,1
5294,Webinar,Manufacturing,SMB,4,4,0,1,20,2,1
5295,Paid Search,Finance,Enterprise,8,3,0,4,22,2,1
5296,Webinar,Healthcare,SMB,6,3,0,3,15,0,0
5297,Referral,Retail,Mid-Market,7,7,0,6,29,0,1
5298,Webinar,Finance,Enterprise,5,3,0,7,24,1,0
5299,Webinar,Healthcare,SMB,4,5,0,3,37,0,0
5300,Webinar,Finance,SMB,4,2,1,2,36,5,1
5301,Paid Search,Healthcare,Mid-Market,7,3,1,3,51,2,0
5302,Organic,Healthcare,Enterprise,2,6,0,3,21,2,0
5303,Outbound,SaaS,SMB,9,5,0,3,15,2,0
5304,Paid Search,SaaS,Mid-Market,3,7,0,4,40,4,1
5305,Outbound,Finance,Enterprise,6,5,1,4,53,1,1
5306,Organic,Healthcare,Enterprise,7,4,1,4,18,1,1
5307,Referral,Retail,Mid-Market,3,9,1,7,46,2,1
5308,Outbound,Manufacturing,SMB,4,9,0,4,26,1,1
5309,Outbound,Manufacturing,SMB,6,5,1,3,25,0,1
5310,Organic,Finance,Mid-Market,1,7,0,2,27,1,0
5311,Referral,Retail,SMB,3,9,0,2,44,2,0
5312,Referral,Manufacturing,SMB,2,3,0,4,27,2,0
5313,Outbound,SaaS,Mid-Market,4,15,0,4,41,2,1
5314,Webinar,Finance,SMB,4,2,0,2,25,2,0
5315,Paid Search,Manufacturing,Mid-Market,3,7,0,2,32,1,0
5316,Referral,Finance,Enterprise,6,12,0,2,22,2,1
5317,Paid Search,Retail,SMB,5,5,0,2,12,4,0
5318,Webinar,Finance,Mid-Market,2,3,0,3,4,4,0
5319,Organic,Finance,SMB,2,5,0,3,10,2,0
5320,Outbound,Healthcare,SMB,7,10,0,7,27,2,1
5321,Outbound,Healthcare,SMB,6,8,0,1,1,1,1
5322,Referral,SaaS,Enterprise,3,7,0,5,17,1,0
5323,Referral,SaaS,Enterprise,8,9,0,4,19,1,1
5324,Paid Search,Finance,SMB,4,7,0,3,12,1,0
5325,Outbound,SaaS,SMB,3,7,0,2,14,1,1
5326,Organic,Finance,SMB,1,8,0,2,47,2,0
5327,Referral,Manufacturing,Mid-Market,7,8,0,4,30,2,1
5328,Referral,Retail,SMB,3,3,1,1,17,0,0
5329,Organic,SaaS,Mid-Market,2,7,1,4,30,2,1
5330,Organic,SaaS,Enterprise,1,5,0,1,22,2,1
5331,Referral,Healthcare,SMB,7,5,0,1,23,2,0
5332,Organic,Healthcare,SMB,3,4,0,1,36,2,0
5333,Paid Search,SaaS,Enterprise,7,3,0,1,16,2,0
5334,Webinar,Manufacturing,SMB,3,6,0,4,54,2,0
5335,Organic,Manufacturing,Mid-Market,2,3,0,2,2,2,0
5336,Paid Search,Finance,SMB,6,5,0,4,52,3,0
5337,Referral,Finance,SMB,1,3,0,2,59,2,0
5338,Paid Search,Manufacturing,Mid-Market,3,9,0,6,50,2,0
5339,Paid Search,Finance,SMB,4,11,0,2,29,2,0
5340,Webinar,Healthcare,SMB,1,5,0,1,51,1,0
5341,Outbound,Finance,SMB,4,6,0,2,25,3,1
5342,Paid Search,Retail,SMB,4,3,0,4,46,4,0
5343,Referral,SaaS,SMB,4,6,0,2,48,0,0
5344,Outbound,SaaS,SMB,4,7,0,5,5,4,0
5345,Referral,Retail,SMB,2,4,0,4,25,4,0
5346,Referral,Finance,Enterprise,5,6,0,2,12,2,0
5347,Referral,Finance,Mid-Market,4,9,0,1,19,4,0
5348,Referral,Healthcare,Enterprise,4,4,0,4,34,1,1
5349,Outbound,SaaS,Mid-Market,5,6,0,4,32,1,0
5350,Referral,Finance,Mid-Market,4,3,0,2,42,2,1
5351,Paid Search,SaaS,SMB,5,5,0,3,3,2,0
5352,Paid Search,Finance,SMB,2,9,0,5,37,1,0
5353,Organic,SaaS,Enterprise,6,7,0,2,10,3,0
5354,Organic,Retail,Mid-Market,4,5,1,2,33,2,1
5355,Referral,SaaS,SMB,4,5,0,2,26,3,1
5356,Paid Search,SaaS,Enterprise,7,8,0,3,51,3,0
5357,Organic,Retail,Mid-Market,7,10,0,3,47,2,0
5358,Paid Search,SaaS,Mid-Market,4,8,1,3,42,4,1
5359,Organic,Healthcare,Mid-Market,5,9,0,1,29,1,0
5360,Organic,Healthcare,Mid-Market,7,8,0,2,24,1,1
5361,Outbound,SaaS,Mid-Market,7,6,0,4,35,1,0
5362,Referral,SaaS,SMB,5,6,0,2,19,2,1
5363,Paid Search,Healthcare,Mid-Market,10,7,0,1,26,1,1
5364,Organic,SaaS,SMB,6,3,0,5,28,2,0
5365,Paid Search,SaaS,SMB,3,3,0,5,56,1,0
5366,Organic,Finance,SMB,4,3,1,7,27,4,1
5367,Webinar,Manufacturing,SMB,1,5,0,4,27,1,0
5368,Webinar,SaaS,SMB,1,4,1,1,53,4,1
5369,Outbound,Finance,Mid-Market,0,6,0,5,58,3,0
5370,Webinar,Finance,Mid-Market,6,5,0,3,2,0,0
5371,Paid Search,SaaS,Enterprise,3,8,0,2,28,1,1
5372,Organic,Retail,SMB,7,2,0,0,45,5,1
5373,Webinar,Finance,Enterprise,8,7,1,2,36,1,1
5374,Referral,Manufacturing,Mid-Market,5,3,0,5,42,1,0
5375,Paid Search,SaaS,Enterprise,5,10,0,3,47,1,1
5376,Paid Search,Finance,Enterprise,4,2,0,3,31,2,0
5377,Referral,SaaS,SMB,3,9,0,5,29,0,0
5378,Outbound,SaaS,SMB,5,5,1,4,34,3,0
5379,Organic,Retail,Enterprise,6,9,0,5,28,2,0
5380,Paid Search,SaaS,SMB,7,7,0,7,32,4,1
5381,Referral,Retail,SMB,2,10,0,1,51,0,0
5382,Paid Search,Finance,Mid-Market,4,9,0,3,58,0,0
5383,Referral,SaaS,SMB,0,9,1,2,47,3,0
5384,Webinar,SaaS,Mid-Market,2,4,0,3,30,4,0
5385,Organic,Retail,SMB,4,7,0,1,8,1,0
5386,Paid Search,Healthcare,Enterprise,2,3,0,1,39,2,0
5387,Referral,Finance,Mid-Market,1,7,0,2,42,2,0
5388,Paid Search,SaaS,Enterprise,7,8,0,7,12,4,0
5389,Paid Search,SaaS,SMB,5,7,0,1,9,2,0
5390,Paid Search,Retail,Mid-Market,4,11,0,0,13,0,0
5391,Organic,Healthcare,SMB,5,7,0,6,41,1,0
5392,Paid Search,Healthcare,Mid-Market,10,4,0,3,9,1,0
5393,Paid Search,Healthcare,Mid-Market,2,3,1,2,59,1,1
5394,Webinar,Finance,Mid-Market,2,5,0,0,15,0,1
5395,Webinar,Finance,Mid-Market,2,8,0,5,40,0,0
5396,Webinar,Manufacturing,SMB,1,10,1,2,8,3,0
5397,Outbound,Manufacturing,Enterprise,5,4,0,4,14,1,0
5398,Organic,Finance,SMB,3,7,0,4,8,0,1
5399,Outbound,Retail,Enterprise,5,6,0,3,36,1,0
5400,Referral,Retail,SMB,6,7,0,3,23,1,0
5401,Paid Search,Retail,Enterprise,4,5,1,3,26,5,1
5402,Organic,SaaS,Mid-Market,4,5,0,2,40,4,0
5403,Organic,SaaS,Mid-Market,4,9,0,3,17,3,0
5404,Paid Search,SaaS,SMB,7,8,0,2,60,4,1
5405,Paid Search,SaaS,Mid-Market,3,3,0,4,33,2,0
5406,Organic,Finance,Enterprise,3,6,0,1,40,0,0
5407,Webinar,SaaS,Mid-Market,3,4,0,3,25,1,0
5408,Outbound,SaaS,Enterprise,3,7,0,1,32,5,0
5409,Paid Search,Manufacturing,Enterprise,6,7,0,2,56,1,0
5410,Paid Search,SaaS,SMB,4,3,0,5,7,1,1
5411,Webinar,Retail,SMB,1,8,0,3,60,3,0
5412,Organic,Manufacturing,Enterprise,6,3,0,5,1,1,0
5413,Referral,Finance,SMB,7,6,0,4,15,2,0
5414,Organic,Healthcare,SMB,1,3,0,4,18,3,0
5415,Paid Search,SaaS,Mid-Market,3,12,0,0,43,1,0
5416,Organic,Healthcare,Mid-Market,2,4,0,3,39,2,0
5417,Referral,Retail,Enterprise,5,5,0,2,60,2,1
5418,Paid Search,Finance,Mid-Market,6,7,1,1,8,1,1
5419,Paid Search,SaaS,Mid-Market,4,6,0,2,20,1,1
5420,Referral,SaaS,Mid-Market,2,4,0,1,22,2,1
5421,Organic,Finance,SMB,3,6,0,4,37,2,0
5422,Webinar,Healthcare,Enterprise,5,7,0,3,46,1,1
5423,Webinar,SaaS,SMB,3,8,0,3,33,1,1
